id_venda,id_cliente,id_vendedor,id_produto,quantidade,valor,data_venda
3198,49,7,9,3,249.22,2024-09-18
3199,172,3,35,1,131.07,2024-11-24
3200,110,12,58,3,353.97,2024-12-24
3201,247,15,68,4,367.0,2024-09-16
3202,156,11,26,1,361.07,2024-04-24
3203,89,1,71,1,243.79,2024-04-14
3204,147,7,24,2,81.91,2024-10-15
3205,21,12,15,2,71.02,2024-03-02
3206,118,3,31,1,111.98,2024-04-14
3207,24,2,77,4,929.32,2024-12-15
3208,5,11,47,3,271.83,2024-07-17
3209,108,1,23,2,206.11,2024-04-06
3210,124,6,46,4,343.07,2024-07-19
3211,47,10,67,3,1125.58,2024-01-01
3212,4,13,5,2,689.64,2024-03-22
3213,53,8,25,3,1165.08,2024-03-30
3214,114,12,79,4,437.83,2024-06-15
3215,45,3,53,1,278.76,2024-09-20
3216,193,12,18,5,297.45,2024-08-07
3217,212,14,75,3,281.32,2024-07-30
3218,165,3,33,1,61.58,2024-03-24
3219,196,9,54,5,1138.5,2024-04-17
3220,101,11,48,2,631.62,2024-11-11
3221,123,5,13,2,67.8,2024-06-16
3222,71,10,37,4,584.88,2024-03-29
3223,170,11,4,2,485.54,2024-04-21
3224,124,6,14,2,281.21,2024-05-08
3225,88,12,79,4,471.47,2024-06-17
3226,116,7,75,3,268.44,2024-05-07
3227,95,1,53,5,1205.14,2024-02-04
3228,118,3,44,5,373.92,2024-10-04
3229,120,10,68,2,182.35,2024-03-27
3230,48,15,42,5,961.7,2024-09-11
3231,69,7,8,4,919.18,2024-07-28
3232,91,14,50,2,143.46,2024-03-26
3233,118,3,46,3,263.86,2024-10-15
3234,209,11,5,5,1419.56,2024-05-14
3235,49,10,33,3,191.74,2024-07-28
3236,102,14,38,5,199.42,2024-08-11
3237,34,6,5,5,1723.38,2024-12-23
3238,168,6,66,2,141.04,2024-04-16
3239,234,10,47,5,549.42,2024-07-15
3240,68,13,10,1,283.34,2024-08-23
3241,107,1,58,3,357.96,2024-07-28
3242,181,1,58,1,123.12,2024-08-12
3243,16,3,38,2,91.86,2024-10-08
3244,41,2,72,4,1900.89,2024-08-07
3245,114,4,1,2,609.2,2024-04-24
3246,199,5,18,4,246.93,2024-09-04
3247,118,1,75,1,92.29,2024-12-03
3248,84,14,44,2,134.0,2024-09-07
3249,9,8,70,4,751.81,2024-05-04
3250,10,2,39,3,1070.54,2024-10-08
3251,137,11,8,1,230.45,2024-09-21
3252,110,9,2,2,118.69,2024-02-18
3253,206,3,55,2,147.63,2024-09-10
3254,43,13,73,3,308.98,2024-06-05
3255,218,1,10,4,982.27,2024-06-10
3256,197,10,6,1,117.14,2024-10-23
3257,15,11,5,4,1124.61,2024-09-16
3258,202,6,30,3,1320.03,2024-05-24
3259,217,4,67,2,653.77,2024-11-21
3260,142,1,14,2,243.31,2024-09-28
3261,97,6,57,2,284.77,2024-04-12
3262,90,1,58,3,357.38,2024-12-29
3263,13,3,32,2,207.08,2024-11-03
3264,221,5,74,3,542.87,2024-10-22
3265,17,5,41,5,349.09,2024-11-15
3266,211,12,78,2,74.02,2024-03-12
3267,143,4,53,4,1057.45,2024-07-18
3268,111,14,51,2,347.79,2024-09-25
3269,230,10,10,2,603.48,2024-06-07
3270,166,1,69,4,241.24,2024-09-30
3271,74,8,27,1,318.84,2024-09-18
3272,105,4,67,2,641.95,2024-12-16
3273,115,14,24,4,163.66,2024-05-04
3274,43,9,61,1,118.42,2024-06-07
3275,21,9,4,2,472.55,2024-02-23
3276,131,2,39,4,1405.81,2024-07-26
3277,116,14,35,5,548.27,2024-03-10
3278,121,13,5,5,1743.24,2024-08-15
3279,70,6,57,5,756.88,2024-04-05
3280,174,4,27,4,1209.86,2024-08-12
3281,136,8,26,3,1103.42,2024-08-29
3282,238,11,43,3,144.04,2024-08-26
3283,171,2,72,4,1918.45,2024-12-23
3284,143,6,53,3,892.77,2024-06-30
3285,185,8,30,5,1876.31,2024-06-14
3286,190,3,78,5,217.09,2024-12-28
3287,94,2,14,1,142.93,2024-08-09
3288,229,8,28,5,204.13,2024-02-08
3289,143,6,64,1,141.1,2024-01-31
3290,106,11,69,1,62.83,2024-10-05
3291,130,4,9,5,387.18,2024-08-10
3292,111,6,41,5,421.82,2024-01-27
3293,236,4,45,4,307.03,2024-05-03
3294,53,14,74,2,364.84,2024-11-15
3295,137,15,58,1,132.73,2024-06-11
3296,226,14,61,5,627.57,2024-11-22
3297,165,3,37,2,302.57,2024-12-12
3298,224,12,60,1,126.91,2024-12-06
3299,192,9,21,5,746.71,2024-07-12
3300,246,10,62,4,317.34,2024-04-02
3301,162,15,37,5,711.82,2024-05-22
3302,144,8,24,4,160.06,2024-10-19
3303,49,14,79,2,218.28,2024-10-19
3304,24,5,23,2,208.87,2024-12-22
3305,222,1,51,2,331.21,2024-12-16
3306,234,10,68,3,267.15,2024-07-07
3307,17,5,79,2,221.42,2024-09-28
3308,62,15,31,1,116.49,2024-06-26
3309,58,7,6,5,513.56,2024-08-31
3310,84,4,79,1,110.6,2024-08-16
3311,140,10,47,4,411.41,2024-09-14
3312,200,10,37,2,297.31,2024-07-06
3313,135,1,58,4,488.35,2024-06-09
3314,75,7,27,3,947.96,2024-01-26
3315,175,11,58,2,227.84,2024-10-22
3316,140,3,68,5,468.79,2024-11-23
3317,102,5,78,2,71.37,2024-02-09
3318,52,7,58,3,347.97,2024-02-22
3319,41,8,20,5,325.54,2024-04-30
3320,180,4,40,5,602.17,2024-05-25
3321,128,13,3,1,308.37,2024-05-02
3322,219,5,29,1,385.49,2024-02-18
3323,183,1,13,4,139.17,2024-07-11
3324,46,7,19,5,289.31,2024-06-11
3325,19,5,11,5,390.43,2024-08-20
3326,219,10,20,2,151.58,2024-06-29
3327,27,2,66,3,220.01,2024-02-10
3328,98,1,54,1,244.66,2024-01-31
3329,229,3,55,5,357.85,2024-02-23
3330,68,8,43,2,93.78,2024-11-20
3331,249,10,18,3,211.16,2024-01-13
3332,100,7,70,5,948.15,2024-08-28
3333,239,14,35,1,108.32,2024-01-29
3334,46,14,36,2,82.24,2024-09-25
3335,67,10,2,4,265.93,2024-02-04
3336,237,11,53,2,510.04,2024-07-10
3337,44,1,1,3,913.06,2024-01-16
3338,109,14,34,3,201.31,2024-04-29
3339,124,15,64,1,135.61,2024-10-21
3340,142,13,9,2,184.32,2024-10-09
3341,43,12,64,2,233.48,2024-04-02
3342,246,9,71,1,246.21,2024-11-30
3343,166,3,46,2,165.61,2024-08-13
3344,101,14,34,2,132.55,2024-08-08
3345,9,3,8,4,1058.18,2024-12-30
3346,172,3,44,2,145.93,2024-12-18
3347,37,13,22,4,1667.58,2024-07-22
3348,39,14,31,5,474.31,2024-05-24
3349,13,5,30,4,1517.58,2024-06-30
3350,54,5,64,3,350.13,2024-10-14
3351,241,13,8,1,259.02,2024-11-23
3352,211,5,62,4,274.11,2024-03-06
3353,176,10,31,3,352.3,2024-05-19
3354,247,15,43,5,256.61,2024-06-10
3355,72,2,26,1,394.11,2024-01-27
3356,65,8,75,5,477.54,2024-10-17
3357,199,2,29,1,434.24,2024-12-29
3358,92,5,78,5,183.74,2024-09-28
3359,85,7,63,2,426.22,2024-05-22
3360,127,10,57,2,287.0,2024-07-12
3361,15,12,61,3,346.42,2024-01-04
3362,28,9,7,4,988.25,2024-04-17
3363,164,9,5,5,1473.63,2024-10-26
3364,73,11,7,5,1202.06,2024-07-05
3365,49,2,39,4,1425.55,2024-07-10
3366,126,3,44,5,398.48,2024-04-21
3367,190,11,7,4,983.63,2024-02-05
3368,81,8,80,1,119.72,2024-05-04
3369,99,8,21,5,741.02,2024-09-20
3370,194,4,2,2,126.25,2024-07-02
3371,154,4,48,1,319.95,2024-10-02
3372,202,6,38,1,43.84,2024-05-10
3373,126,10,39,4,1426.1,2024-05-19
3374,126,12,76,4,210.19,2024-01-19
3375,195,5,66,1,64.08,2024-08-01
3376,137,8,30,3,1158.44,2024-07-18
3377,87,14,60,2,259.78,2024-02-18
3378,170,13,9,1,90.15,2024-04-15
3379,139,15,75,1,112.33,2024-09-22
3380,191,14,34,4,279.79,2024-06-09
3381,160,7,28,1,39.29,2024-12-31
3382,78,15,65,5,757.23,2024-08-20
3383,207,13,74,5,1033.49,2024-06-12
3384,119,9,52,2,581.65,2024-02-05
3385,246,2,57,5,769.04,2024-08-02
3386,239,8,19,4,232.72,2024-09-01
3387,41,12,13,5,183.73,2024-10-27
3388,31,14,65,5,669.54,2024-09-30
3389,94,9,22,3,1124.01,2024-12-10
3390,127,10,68,3,262.37,2024-12-22
3391,161,6,25,4,1777.1,2024-02-01
3392,204,12,56,4,386.11,2024-09-28
3393,168,6,3,4,1281.7,2024-08-10
3394,142,13,4,3,859.29,2024-01-02
3395,16,1,35,1,112.18,2024-07-08
3396,12,7,4,1,248.51,2024-06-08
3397,220,13,52,5,1745.95,2024-03-31
3398,144,12,40,3,365.26,2024-04-15
3399,69,12,64,4,487.22,2024-11-02
3400,96,3,65,2,313.73,2024-07-27
3401,211,11,36,4,161.88,2024-07-06
3402,231,9,72,2,834.64,2024-09-04
3403,40,15,42,2,404.25,2024-12-22
3404,218,3,55,4,299.58,2024-10-12
3405,168,6,71,1,286.55,2024-04-24
3406,6,12,16,3,159.47,2024-01-31
3407,76,1,4,4,989.7,2024-09-10
3408,91,8,21,4,551.53,2024-03-20
3409,202,15,55,2,154.03,2024-06-15
3410,106,1,38,2,83.45,2024-08-22
3411,172,3,38,2,91.51,2024-11-18
3412,174,2,25,2,900.29,2024-08-12
3413,37,1,40,2,263.61,2024-07-21
3414,60,11,43,5,229.73,2024-08-03
3415,227,5,40,4,481.99,2024-05-24
3416,207,7,57,2,269.13,2024-01-23
3417,53,11,1,4,1224.02,2024-02-25
3418,162,6,6,4,509.66,2024-05-01
3419,8,5,61,2,230.71,2024-03-10
3420,173,3,55,4,298.96,2024-07-26
3421,34,6,71,2,561.75,2024-11-17
3422,30,11,53,5,1232.36,2024-06-20
3423,180,4,57,4,534.8,2024-08-26
3424,171,9,58,1,114.26,2024-09-22
3425,245,1,8,2,432.17,2024-07-12
3426,220,13,71,5,1419.75,2024-07-01
3427,35,6,43,1,51.34,2024-01-06
3428,90,12,64,1,119.25,2024-03-21
3429,10,10,73,4,427.35,2024-05-16
3430,24,5,17,3,217.15,2024-10-27
3431,248,10,76,4,237.04,2024-06-11
3432,102,9,48,2,626.6,2024-01-13
3433,99,1,43,3,134.38,2024-02-14
3434,205,8,76,4,206.91,2024-07-04
3435,52,2,77,3,721.62,2024-04-21
3436,45,2,27,3,1126.02,2024-05-08
3437,136,13,9,5,480.53,2024-08-04
3438,41,12,19,4,243.03,2024-07-22
3439,175,5,40,2,263.3,2024-08-08
3440,90,13,17,3,249.11,2024-08-18
3441,190,1,13,1,33.72,2024-09-27
3442,28,12,56,1,100.63,2024-10-01
3443,12,5,72,5,2071.64,2024-12-03
3444,64,5,20,5,322.26,2024-11-27
3445,210,12,16,2,111.88,2024-09-20
3446,75,2,21,5,853.96,2024-06-14
3447,139,9,78,1,35.46,2024-12-01
3448,11,15,42,1,187.05,2024-05-24
3449,215,12,12,5,137.97,2024-02-27
3450,185,12,44,4,278.42,2024-12-29
3451,88,4,67,4,1306.28,2024-10-29
3452,47,10,31,1,107.6,2024-12-25
3453,146,7,1,2,628.05,2024-02-08
3454,226,3,55,4,310.7,2024-05-12
3455,16,3,45,5,455.96,2024-04-07
3456,199,7,53,3,765.46,2024-10-13
3457,150,13,42,5,923.88,2024-03-29
3458,2,7,20,1,61.78,2024-02-10
3459,216,12,49,3,181.04,2024-12-17
3460,78,6,51,3,579.59,2024-09-19
3461,25,11,10,5,1291.82,2024-01-30
3462,61,5,73,4,350.19,2024-02-21
3463,70,7,57,4,495.29,2024-12-27
3464,161,15,35,2,259.59,2024-01-12
3465,38,8,71,4,987.72,2024-02-18
3466,78,15,73,3,318.21,2024-07-04
3467,65,8,70,1,193.82,2024-01-07
3468,83,12,26,5,1746.86,2024-01-19
3469,57,9,71,3,774.88,2024-12-11
3470,122,11,45,5,397.36,2024-09-18
3471,10,2,70,3,660.44,2024-04-10
3472,172,3,35,4,498.54,2024-03-24
3473,165,3,36,4,179.03,2024-05-10
3474,145,2,61,5,713.59,2024-01-17
3475,201,3,18,5,342.59,2024-08-20
3476,21,8,4,4,936.03,2024-05-31
3477,5,6,48,5,1796.45,2024-08-20
3478,199,4,7,3,710.02,2024-11-24
3479,179,5,13,1,35.95,2024-04-05
3480,189,4,68,4,327.59,2024-08-06
3481,220,8,22,4,1475.56,2024-09-06
3482,66,12,76,2,104.03,2024-12-30
3483,40,15,73,2,205.86,2024-05-06
3484,120,12,23,4,412.47,2024-02-13
3485,140,11,54,5,1224.87,2024-11-25
3486,49,4,37,2,242.28,2024-04-18
3487,196,10,42,2,380.56,2024-09-09
3488,116,8,59,4,148.2,2024-08-16
3489,87,11,4,5,1218.1,2024-06-25
3490,70,3,55,1,73.15,2024-07-12
3491,136,4,48,5,1594.52,2024-09-15
3492,77,14,31,3,291.36,2024-12-18
3493,178,11,72,2,787.84,2024-09-14
3494,209,13,8,4,1041.59,2024-05-05
3495,151,11,43,2,90.22,2024-11-23
3496,39,1,41,3,208.59,2024-08-02
3497,171,12,61,5,628.27,2024-07-29
3498,114,12,68,1,79.38,2024-10-18
3499,202,9,52,1,307.57,2024-10-20
3500,143,6,42,5,929.69,2024-02-03
3501,141,2,23,2,260.47,2024-06-19
3502,14,11,9,4,309.44,2024-09-06
3503,127,10,65,5,751.36,2024-06-29
3504,197,5,80,4,500.03,2024-10-18
3505,250,2,20,2,138.83,2024-10-08
3506,166,12,11,1,78.91,2024-04-01
3507,210,9,52,5,1416.98,2024-04-03
3508,247,6,43,1,52.54,2024-10-25
3509,11,13,48,4,1409.54,2024-12-23
3510,4,13,2,1,70.91,2024-11-19
3511,247,6,35,2,254.87,2024-09-04
3512,173,14,38,5,207.81,2024-08-04
3513,80,6,67,2,754.25,2024-06-25
3514,194,2,39,1,329.36,2024-04-21
3515,233,14,38,3,116.03,2024-08-09
3516,96,8,62,4,268.42,2024-05-08
3517,80,15,46,5,446.05,2024-06-14
3518,53,1,2,3,184.89,2024-10-29
3519,154,8,21,4,597.55,2024-02-08
3520,230,11,24,5,190.17,2024-07-30
3521,148,2,75,3,339.39,2024-07-20
3522,189,15,64,3,416.01,2024-02-16
3523,31,8,22,3,1145.27,2024-07-07
3524,109,7,8,1,218.38,2024-06-27
3525,186,13,47,3,322.43,2024-07-13
3526,53,8,21,4,600.83,2024-02-17
3527,15,12,23,5,551.91,2024-11-30
3528,150,10,35,4,514.27,2024-02-06
3529,13,3,37,4,588.29,2024-05-01
3530,102,2,74,3,639.06,2024-06-01
3531,58,5,12,5,131.03,2024-11-18
3532,101,10,52,2,715.99,2024-02-01
3533,101,11,5,1,298.03,2024-01-28
3534,168,6,53,5,1444.0,2024-12-30
3535,166,14,44,5,319.04,2024-04-14
3536,168,12,17,4,284.54,2024-12-09
3537,64,11,47,2,186.0,2024-11-17
3538,161,15,73,4,408.89,2024-08-28
3539,16,12,20,5,319.94,2024-12-31
3540,58,13,76,5,288.38,2024-11-03
3541,143,15,24,4,174.58,2024-12-02
3542,39,3,14,2,305.25,2024-07-19
3543,147,9,9,4,303.26,2024-02-02
3544,112,4,69,3,172.39,2024-09-12
3545,22,8,78,1,36.16,2024-03-29
3546,161,12,9,5,392.35,2024-07-30
3547,207,13,47,3,323.27,2024-03-21
3548,99,3,35,5,616.12,2024-09-08
3549,7,11,56,2,189.13,2024-12-07
3550,141,3,23,5,649.64,2024-04-30
3551,140,6,68,5,455.42,2024-07-10
3552,229,12,66,4,249.32,2024-03-21
3553,135,7,64,3,359.49,2024-12-12
3554,202,6,67,2,699.56,2024-01-06
3555,141,15,7,5,1424.81,2024-10-03
3556,81,8,30,3,1150.28,2024-12-12
3557,34,6,1,1,328.01,2024-11-24
3558,228,9,54,4,964.76,2024-05-13
3559,128,5,64,2,240.49,2024-10-07
3560,97,7,48,3,947.09,2024-06-18
3561,240,4,10,4,1014.99,2024-10-20
3562,250,7,54,5,1241.74,2024-03-16
3563,239,3,22,5,2055.37,2024-02-08
3564,124,6,7,5,1472.99,2024-09-12
3565,74,4,7,3,774.26,2024-02-29
3566,71,10,1,3,1032.88,2024-08-01
3567,160,1,71,5,1239.84,2024-10-31
3568,223,2,72,4,1747.32,2024-09-29
3569,180,13,69,5,331.02,2024-06-01
3570,185,8,72,3,1162.18,2024-08-13
3571,136,11,57,4,529.29,2024-09-16
3572,153,12,45,3,236.21,2024-05-05
3573,157,2,29,3,1429.65,2024-11-03
3574,189,15,46,2,169.54,2024-05-08
3575,123,8,28,4,159.77,2024-02-10
3576,61,3,60,3,438.09,2024-02-07
3577,159,13,58,5,696.97,2024-08-28
3578,134,6,6,5,583.85,2024-01-15
3579,34,15,50,1,81.91,2024-07-13
3580,143,6,67,1,366.86,2024-05-21
3581,237,5,49,2,126.08,2024-08-28
3582,49,2,32,1,103.73,2024-07-27
3583,162,6,25,3,1319.68,2024-08-29
3584,211,6,58,1,135.86,2024-03-21
3585,48,9,16,5,266.5,2024-01-01
3586,126,9,71,3,759.33,2024-09-15
3587,221,11,54,2,476.19,2024-08-05
3588,13,4,54,4,928.91,2024-11-24
3589,132,14,56,4,394.41,2024-10-18
3590,169,8,75,5,483.15,2024-06-20
3591,203,1,8,3,659.16,2024-07-05
3592,12,11,5,5,1433.28,2024-11-08
3593,249,15,4,1,265.96,2024-08-14
3594,47,10,19,4,268.39,2024-08-17
3595,41,9,48,2,607.58,2024-11-14
3596,172,5,41,4,280.72,2024-02-04
3597,114,8,80,4,474.76,2024-11-22
3598,202,6,65,5,745.66,2024-09-10
3599,124,6,1,3,1004.15,2024-07-19
3600,247,6,57,2,306.24,2024-07-08
3601,197,1,1,3,862.93,2024-04-07
3602,12,14,55,4,253.23,2024-03-06
3603,28,9,58,2,235.86,2024-01-15
3604,239,14,68,3,231.11,2024-10-18
3605,198,15,44,5,369.28,2024-02-13
3606,122,4,8,1,233.05,2024-08-06
3607,50,12,61,3,361.83,2024-01-18
3608,144,7,57,2,269.05,2024-08-05
3609,133,13,55,4,290.62,2024-10-01
3610,109,7,52,1,309.39,2024-08-31
3611,96,8,45,5,389.84,2024-05-04
3612,234,12,42,3,483.32,2024-01-02
3613,194,6,57,4,614.23,2024-03-07
3614,76,6,43,5,273.4,2024-09-14
3615,17,9,58,3,362.7,2024-09-27
3616,39,8,75,5,458.85,2024-07-03
3617,90,13,1,2,675.81,2024-02-28
3618,204,1,45,1,81.4,2024-06-04
3619,127,10,68,1,90.45,2024-12-14
3620,30,14,50,4,300.13,2024-02-15
3621,166,4,9,4,323.77,2024-07-01
3622,11,1,10,3,769.61,2024-01-18
3623,142,11,5,4,1103.0,2024-10-19
3624,200,10,44,5,372.01,2024-08-11
3625,90,11,65,1,137.83,2024-04-25
3626,105,13,48,3,1100.01,2024-03-25
3627,93,5,61,1,120.05,2024-09-25
3628,57,12,13,3,109.21,2024-12-07
3629,190,3,79,4,513.58,2024-05-06
3630,156,11,2,1,58.92,2024-04-18
3631,182,10,42,5,1000.39,2024-10-05
3632,220,13,41,1,79.11,2024-12-17
3633,234,10,68,4,353.87,2024-09-11
3634,4,14,65,1,137.4,2024-07-27
3635,234,9,8,1,218.65,2024-11-16
3636,76,9,4,2,488.41,2024-07-05
3637,26,1,43,3,146.53,2024-07-16
3638,45,3,50,2,163.55,2024-03-06
3639,104,8,74,4,724.29,2024-03-23
3640,227,13,54,5,1434.55,2024-09-07
3641,94,5,12,5,135.42,2024-11-11
3642,214,13,29,1,467.45,2024-09-10
3643,10,2,23,4,520.18,2024-02-12
3644,214,5,33,4,214.03,2024-08-01
3645,137,6,4,3,811.97,2024-05-13
3646,248,5,78,5,184.68,2024-03-14
3647,107,10,37,3,423.29,2024-12-03
3648,215,11,4,2,507.0,2024-08-25
3649,12,9,57,4,530.43,2024-03-10
3650,155,1,58,2,233.31,2024-10-31
3651,239,7,6,3,332.03,2024-08-31
3652,107,11,54,3,728.25,2024-03-02
3653,112,5,19,1,60.96,2024-08-10
3654,32,12,17,3,201.04,2024-06-29
3655,124,6,52,2,704.55,2024-04-16
3656,66,9,47,3,267.53,2024-01-05
3657,67,10,47,2,222.12,2024-06-22
3658,95,1,58,5,594.68,2024-09-18
3659,111,15,57,2,294.44,2024-03-18
3660,49,7,2,2,122.63,2024-04-18
3661,136,8,32,2,173.94,2024-03-22
3662,64,8,72,2,794.25,2024-08-07
3663,75,8,39,5,1522.77,2024-03-04
3664,69,10,69,4,279.92,2024-08-22
3665,90,13,38,3,138.57,2024-04-09
3666,201,13,71,4,1109.62,2024-07-25
3667,130,7,69,1,62.47,2024-06-18
3668,104,4,57,5,623.28,2024-04-05
3669,49,1,4,2,504.19,2024-09-04
3670,153,8,28,3,112.75,2024-04-16
3671,175,9,7,2,473.66,2024-06-12
3672,241,13,13,5,192.05,2024-07-22
3673,72,7,1,2,585.34,2024-03-10
3674,15,9,77,2,414.71,2024-12-20
3675,235,12,47,2,178.34,2024-06-30
3676,199,5,31,5,486.67,2024-02-18
3677,137,6,41,5,415.78,2024-01-12
3678,97,11,2,5,299.44,2024-04-03
3679,184,4,2,3,179.25,2024-03-13
3680,234,7,23,2,212.58,2024-09-10
3681,164,9,19,3,170.58,2024-10-08
3682,38,12,55,1,68.29,2024-05-05
3683,189,6,2,5,339.81,2024-02-09
3684,217,6,75,4,449.36,2024-01-10
3685,35,7,68,1,75.55,2024-11-09
3686,165,8,72,5,1975.03,2024-07-10
3687,137,1,58,1,120.39,2024-10-12
3688,239,15,44,1,75.93,2024-04-25
3689,51,8,74,1,195.14,2024-04-11
3690,196,10,35,1,130.63,2024-06-23
3691,203,14,51,2,332.86,2024-01-21
3692,2,8,37,4,492.21,2024-06-16
3693,111,15,36,4,176.99,2024-03-01
3694,111,15,37,2,278.67,2024-08-20
3695,174,11,43,3,134.02,2024-05-31
3696,204,10,44,4,313.76,2024-07-07
3697,61,5,65,5,654.86,2024-06-08
3698,202,6,2,4,286.42,2024-10-20
3699,61,3,28,4,179.58,2024-11-02
3700,134,14,50,3,225.29,2024-11-28
3701,137,6,44,5,372.08,2024-09-09
3702,247,6,5,5,1678.47,2024-04-06
3703,52,2,23,2,255.81,2024-10-27
3704,129,12,17,2,135.16,2024-07-10
3705,108,11,9,1,76.58,2024-02-12
3706,104,5,66,2,133.42,2024-04-16
3707,189,6,6,4,467.77,2024-10-17
3708,20,4,36,2,81.16,2024-07-23
3709,240,14,34,4,256.48,2024-01-27
3710,80,15,31,1,111.84,2024-12-19
3711,31,8,75,3,276.0,2024-05-08
3712,86,1,78,5,177.86,2024-10-10
3713,10,2,39,4,1397.93,2024-04-29
3714,92,11,52,2,585.0,2024-07-07
3715,183,2,26,3,1188.52,2024-11-29
3716,39,1,68,4,316.21,2024-02-20
3717,102,1,52,1,286.68,2024-10-24
3718,94,3,57,4,578.05,2024-12-06
3719,149,5,59,1,37.98,2024-04-08
3720,136,3,80,5,730.66,2024-09-09
3721,203,12,45,2,156.54,2024-03-03
3722,78,6,58,2,258.98,2024-02-24
3723,30,6,9,2,187.26,2024-02-29
3724,159,3,50,3,258.79,2024-08-13
3725,20,4,27,4,1217.67,2024-08-28
3726,183,15,31,4,444.07,2024-06-13
3727,232,5,7,5,1214.98,2024-01-03
3728,66,4,4,1,253.53,2024-07-25
3729,119,15,34,2,156.02,2024-01-19
3730,49,2,80,2,292.55,2024-12-06
3731,162,9,12,4,103.16,2024-05-05
3732,168,6,52,3,973.06,2024-02-02
3733,238,10,41,3,250.74,2024-07-23
3734,15,12,57,5,662.49,2024-03-17
3735,75,14,55,3,190.4,2024-12-18
3736,208,3,9,1,89.33,2024-08-30
3737,169,6,52,2,666.61,2024-09-27
3738,9,3,38,2,93.62,2024-02-10
3739,236,7,48,1,310.45,2024-11-01
3740,181,13,31,3,350.44,2024-08-04
3741,82,7,54,3,711.39,2024-06-15
3742,195,4,13,4,143.94,2024-05-18
3743,3,10,46,3,248.22,2024-12-19
3744,78,15,38,4,187.24,2024-05-03
3745,27,11,2,4,242.53,2024-12-16
3746,164,1,52,5,1532.31,2024-06-13
3747,192,8,24,5,205.55,2024-09-26
3748,4,4,43,3,142.47,2024-09-07
3749,215,5,18,3,191.6,2024-07-09
3750,213,11,78,4,140.65,2024-11-04
3751,9,8,72,5,2050.09,2024-03-20
3752,244,14,38,1,40.4,2024-12-25
3753,205,8,7,3,775.73,2024-10-15
3754,122,4,4,5,1194.04,2024-07-22
3755,147,9,35,1,111.67,2024-07-02
3756,87,3,46,1,87.01,2024-09-04
3757,48,15,60,2,292.27,2024-09-15
3758,102,1,78,5,182.79,2024-03-29
3759,20,5,76,1,48.66,2024-06-26
3760,69,14,51,2,344.36,2024-09-19
3761,229,11,4,5,1272.96,2024-12-01
3762,101,1,7,1,253.12,2024-03-17
3763,211,11,67,3,959.98,2024-10-10
3764,226,3,38,1,44.26,2024-07-18
3765,128,8,21,2,287.49,2024-06-25
3766,32,13,53,1,303.17,2024-05-13
3767,60,2,75,2,207.88,2024-06-10
3768,126,11,54,3,693.85,2024-02-21
3769,230,11,5,1,292.72,2024-04-04
3770,113,1,54,3,688.97,2024-11-28
3771,117,9,69,3,173.61,2024-01-26
3772,170,14,35,3,318.28,2024-11-24
3773,222,13,47,3,327.48,2024-12-16
3774,126,9,69,2,118.76,2024-12-09
3775,105,13,45,4,351.13,2024-09-23
3776,161,12,78,1,34.73,2024-03-17
3777,41,2,23,2,253.06,2024-01-26
3778,141,2,22,2,886.62,2024-07-26
3779,176,10,37,1,139.85,2024-03-12
3780,187,14,38,2,82.71,2024-10-12
3781,202,8,39,4,1131.32,2024-10-21
3782,54,5,14,2,252.75,2024-09-26
3783,202,6,27,4,1479.82,2024-03-04
3784,244,4,55,5,316.68,2024-07-11
3785,14,11,69,5,291.32,2024-02-04
3786,134,6,53,5,1420.7,2024-12-31
3787,239,10,32,5,479.71,2024-08-15
3788,72,11,57,2,257.9,2024-02-19
3789,204,4,2,3,182.47,2024-07-21
3790,99,3,31,4,464.43,2024-01-08
3791,83,1,46,3,228.13,2024-09-16
3792,34,9,34,5,341.62,2024-12-07
3793,8,2,23,5,632.42,2024-04-28
3794,83,9,5,5,1416.0,2024-09-03
3795,196,10,46,5,430.2,2024-06-30
3796,119,4,45,4,324.99,2024-02-21
3797,207,6,28,1,45.06,2024-01-09
3798,106,7,54,1,242.39,2024-12-05
3799,103,12,18,1,60.1,2024-02-05
3800,111,12,14,5,622.54,2024-04-22
3801,153,1,7,1,255.06,2024-05-10
3802,15,11,54,5,1144.14,2024-08-26
3803,199,1,63,5,1081.79,2024-04-18
3804,107,1,58,5,565.27,2024-01-27
3805,162,15,32,4,389.45,2024-02-19
3806,47,7,58,3,338.8,2024-08-08
3807,70,9,32,2,173.13,2024-06-13
3808,197,1,43,2,94.39,2024-11-06
3809,86,1,29,4,1633.63,2024-08-13
3810,30,10,60,2,307.52,2024-01-18
3811,178,10,78,1,42.92,2024-06-09
3812,250,12,2,5,289.74,2024-11-05
3813,248,13,70,3,653.54,2024-08-10
3814,115,6,69,1,71.25,2024-08-16
3815,76,5,5,3,847.86,2024-11-21
3816,250,6,48,3,1092.58,2024-05-23
3817,145,1,7,1,252.31,2024-11-26
3818,205,8,28,1,41.06,2024-01-13
3819,88,2,11,3,275.71,2024-06-27
3820,162,12,47,4,354.72,2024-02-06
3821,66,14,35,4,430.18,2024-09-22
3822,2,5,2,1,62.72,2024-01-20
3823,75,1,33,3,163.28,2024-08-24
3824,136,7,38,5,204.85,2024-06-28
3825,6,3,73,5,519.56,2024-05-24
3826,109,7,53,4,964.01,2024-04-08
3827,11,9,78,3,110.79,2024-02-15
